"","Plot","Patch","Survey.Date","Cheli.1st.3rd","Cheli.4th.5th","Cheli.adults","Narnia.nymphs","Narnia.adults","Cochineal","Cactoblastis","Melateria","Ants","Spiders","TrtType","TrtHabitat2015","Habitat2014","Habitatlost","PropLost","Habitat2014_start","Nbugs14","TreeScore","vegheight.mean","vegheight.sd","vegheight.CV","SurveyNumber","date","year","day","patcharea","nnd","bufferarea","ifm","tbufferarea"
"9194","14",1,"4/29/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,9,2015-04-29,"2015","29",0.249128297,6.3210363865298,0.339606167,2.34742121801581,0.588734464
"9195","14",1,"6/24/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,13,2015-06-24,"2015","24",0.249128297,4.73400380198554,0.404401516,2.55337986458629,0.653529813
"9196","14",1,"6/24/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,13,2015-06-24,"2015","24",0.249128297,6.3210363865298,0.339606167,2.34742121801581,0.588734464
"9197","14",1,"8/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,17,2015-08-18,"2015","18",0.249128297,4.73400380198554,0.404401516,2.55337986458629,0.653529813
"9198","14",1,"8/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,17,2015-08-18,"2015","18",0.249128297,6.3210363865298,0.339606167,2.34742121801581,0.588734464
"9199","14",1,"7/22/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,15,2015-07-22,"2015","22",0.249128297,4.73400380198554,0.404401516,2.55337986458629,0.653529813
"9200","14",1,"7/22/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,15,2015-07-22,"2015","22",0.249128297,6.3210363865298,0.339606167,2.34742121801581,0.588734464
"9201","14",1,"3/18/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,6,2015-03-18,"2015","18",0.249128297,4.73400380198554,0.404401516,2.55337986458629,0.653529813
"9202","14",1,"3/18/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,6,2015-03-18,"2015","18",0.249128297,6.3210363865298,0.339606167,2.34742121801581,0.588734464
"9203","14",1,"10/20/2015",0,0,0,0,0,0,0,0,0,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,21,2015-10-20,"2015","20",0.249128297,4.73400380198554,0.404401516,2.55337986458629,0.653529813
"9204","14",1,"10/20/2015",0,0,0,0,0,0,0,0,0,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,21,2015-10-20,"2015","20",0.249128297,6.3210363865298,0.339606167,2.34742121801581,0.588734464
"9205","14",1,"4/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,7,2015-04-01,"2015","01",0.249128297,4.73400380198554,0.404401516,2.55337986458629,0.653529813
"9206","14",1,"4/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,7,2015-04-01,"2015","01",0.249128297,6.3210363865298,0.339606167,2.34742121801581,0.588734464
"9211","14",1,"4/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,8,2015-04-15,"2015","15",0.249128297,4.73400380198554,0.404401516,2.55337986458629,0.653529813
"9212","14",1,"4/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,8,2015-04-15,"2015","15",0.249128297,6.3210363865298,0.339606167,2.34742121801581,0.588734464
"9213","14",1,"6/10/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,12,2015-06-10,"2015","10",0.249128297,4.73400380198554,0.404401516,2.55337986458629,0.653529813
"9214","14",1,"6/10/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,12,2015-06-10,"2015","10",0.249128297,6.3210363865298,0.339606167,2.34742121801581,0.588734464
"9215","14",1,"10/1/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,20,2015-10-01,"2015","01",0.249128297,4.73400380198554,0.404401516,2.55337986458629,0.653529813
"9216","14",1,"10/1/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,20,2015-10-01,"2015","01",0.249128297,6.3210363865298,0.339606167,2.34742121801581,0.588734464
"9221","14",10,"10/29/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,22,2015-10-29,"2015","29",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9222","14",10,"10/29/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,22,2015-10-29,"2015","29",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9223","14",10,"10/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,20,2015-10-01,"2015","01",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9224","14",10,"10/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,20,2015-10-01,"2015","01",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9227","14",10,"8/7/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,16,2015-08-07,"2015","07",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9228","14",10,"8/7/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,16,2015-08-07,"2015","07",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9229","14",10,"5/27/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,11,2015-05-27,"2015","27",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9230","14",10,"5/27/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,11,2015-05-27,"2015","27",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9231","14",10,"9/3/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,18,2015-09-03,"2015","03",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9232","14",10,"9/3/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,18,2015-09-03,"2015","03",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9237","14",10,"6/24/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,13,2015-06-24,"2015","24",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9238","14",10,"6/24/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,13,2015-06-24,"2015","24",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9241","14",10,"7/22/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,15,2015-07-22,"2015","22",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9242","14",10,"7/22/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,15,2015-07-22,"2015","22",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9243","14",10,"8/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,17,2015-08-18,"2015","18",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9244","14",10,"8/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,17,2015-08-18,"2015","18",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9245","14",10,"6/10/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,12,2015-06-10,"2015","10",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9246","14",10,"6/10/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,12,2015-06-10,"2015","10",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9249","14",10,"3/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,6,2015-03-18,"2015","18",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9250","14",10,"3/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,6,2015-03-18,"2015","18",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9251","14",10,"9/21/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,19,2015-09-21,"2015","21",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9252","14",10,"9/21/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,19,2015-09-21,"2015","21",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9253","14",10,"4/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,8,2015-04-15,"2015","15",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9254","14",10,"4/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,8,2015-04-15,"2015","15",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9255","14",10,"4/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,7,2015-04-01,"2015","01",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9256","14",10,"4/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,7,2015-04-01,"2015","01",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9257","14",10,"7/8/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,14,2015-07-08,"2015","08",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9258","14",10,"7/8/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,14,2015-07-08,"2015","08",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9259","14",10,"4/29/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,9,2015-04-29,"2015","29",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9260","14",10,"4/29/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,9,2015-04-29,"2015","29",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9261","14",10,"10/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,21,2015-10-20,"2015","20",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9262","14",10,"10/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,21,2015-10-20,"2015","20",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9263","14",10,"5/13/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,10,2015-05-13,"2015","13",0.129826316,2.62339055431239,12.662896047,8.88646805194131,12.792722363
"9264","14",10,"5/13/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,10,2015-05-13,"2015","13",0.129826316,2.62339055431239,14.186332864,9.93809610797893,14.31615918
"9271","14",101,"4/1/2015",0,0,0,0,0,0,0,0,0,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,7,2015-04-01,"2015","01",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9272","14",101,"4/1/2015",0,0,0,0,0,0,0,0,0,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,7,2015-04-01,"2015","01",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9273","14",101,"7/22/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,15,2015-07-22,"2015","22",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9274","14",101,"7/22/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,15,2015-07-22,"2015","22",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9277","14",101,"8/18/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,17,2015-08-18,"2015","18",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9278","14",101,"8/18/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,17,2015-08-18,"2015","18",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9279","14",101,"5/13/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,10,2015-05-13,"2015","13",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9280","14",101,"5/13/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,10,2015-05-13,"2015","13",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9281","14",101,"10/20/2015",0,0,0,0,0,0,0,0,0,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,21,2015-10-20,"2015","20",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9282","14",101,"10/20/2015",0,0,0,0,0,0,0,0,0,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,21,2015-10-20,"2015","20",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9283","14",101,"9/21/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,19,2015-09-21,"2015","21",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9284","14",101,"9/21/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,19,2015-09-21,"2015","21",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9285","14",101,"3/18/2015",0,0,0,0,0,0,0,0,1,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,6,2015-03-18,"2015","18",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9286","14",101,"3/18/2015",0,0,0,0,0,0,0,0,1,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,6,2015-03-18,"2015","18",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9289","14",101,"4/29/2015",0,0,0,0,0,0,0,0,0,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,9,2015-04-29,"2015","29",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9290","14",101,"4/29/2015",0,0,0,0,0,0,0,0,0,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,9,2015-04-29,"2015","29",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9291","14",101,"8/7/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,16,2015-08-07,"2015","07",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9292","14",101,"8/7/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,16,2015-08-07,"2015","07",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9293","14",101,"9/3/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,18,2015-09-03,"2015","03",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9294","14",101,"9/3/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,18,2015-09-03,"2015","03",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9295","14",101,"10/1/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,20,2015-10-01,"2015","01",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9296","14",101,"10/1/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,20,2015-10-01,"2015","01",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9297","14",101,"5/27/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,11,2015-05-27,"2015","27",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9298","14",101,"5/27/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,11,2015-05-27,"2015","27",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9299","14",101,"7/8/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,14,2015-07-08,"2015","08",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9300","14",101,"7/8/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,14,2015-07-08,"2015","08",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9301","14",101,"6/10/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,12,2015-06-10,"2015","10",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9302","14",101,"6/10/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,12,2015-06-10,"2015","10",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9305","14",101,"4/15/2015",0,0,0,0,0,0,0,0,1,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,8,2015-04-15,"2015","15",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9306","14",101,"4/15/2015",0,0,0,0,0,0,0,0,1,1,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,8,2015-04-15,"2015","15",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9309","14",101,"6/24/2015",0,0,1,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,13,2015-06-24,"2015","24",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9310","14",101,"6/24/2015",0,0,1,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,13,2015-06-24,"2015","24",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9311","14",101,"10/29/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,22,2015-10-29,"2015","29",0.007696902,1.26429308315822,1.58249876,2.6783686993396,1.590195662
"9312","14",101,"10/29/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,22,2015-10-29,"2015","29",0.007696902,1.26429308315822,1.58249876,2.8014593478027,1.590195662
"9313","14",11,"6/24/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,13,2015-06-24,"2015","24",0.088592913,2.62339055431239,12.064422646,8.68746631333375,12.153015559
"9314","14",11,"6/24/2015",0,0,0,0,0,0,0,0,1,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,13,2015-06-24,"2015","24",0.088592913,2.62339055431239,13.876650369,9.7301397890182,13.965243282
"9317","14",11,"4/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,8,2015-04-15,"2015","15",0.088592913,2.62339055431239,12.064422646,8.68746631333375,12.153015559
"9318","14",11,"4/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,8,2015-04-15,"2015","15",0.088592913,2.62339055431239,13.876650369,9.7301397890182,13.965243282
"9319","14",11,"4/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,7,2015-04-01,"2015","01",0.088592913,2.62339055431239,12.064422646,8.68746631333375,12.153015559
"9320","14",11,"4/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,7,2015-04-01,"2015","01",0.088592913,2.62339055431239,13.876650369,9.7301397890182,13.965243282
"9321","14",11,"10/29/2015",0,0,1,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,22,2015-10-29,"2015","29",0.088592913,2.62339055431239,12.064422646,8.68746631333375,12.153015559
"9322","14",11,"10/29/2015",0,0,1,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,22,2015-10-29,"2015","29",0.088592913,2.62339055431239,13.876650369,9.7301397890182,13.965243282
"9323","14",11,"4/29/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,9,2015-04-29,"2015","29",0.088592913,2.62339055431239,12.064422646,8.68746631333375,12.153015559
"9324","14",11,"4/29/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,9,2015-04-29,"2015","29",0.088592913,2.62339055431239,13.876650369,9.7301397890182,13.965243282
"9325","14",11,"3/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",150,172,22,0.127906977,159,120,2.5,46.08431108,18.3085873,0.397284604,6,2015-03-18,"2015","18",0.088592913,2.62339055431239,12.064422646,8.68746631333375,12.153015559
