"","X","Plot","Patch","year","Survey.Date","Cheli.1st.3rd","Cheli.4th.5th","Cheli.adults","Narnia.nymphs","Narnia.adults","Cochineal","Cactoblastis","Melateria","Ants","Spiders","TrtType","TrtHabitat2015","Habitat2014","Habitatlost","PropLost","Habitat2014_start","Nbugs14","TreeScore","vegheight.mean","vegheight.sd","vegheight.CV","SurveyNumber","date","day","patcharea","nnd","bufferarea","bufferfararea","ifm","tbufferfararea","tbufferarea","month"
"3474",3474,13,38,2015,2015-03-17,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,6,"2015-03-17",17,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,3
"3475",3475,13,38,2015,2015-05-27,0,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,"2015-05-27",27,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,5
"3476",3476,13,38,2015,2015-10-20,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,21,"2015-10-20",20,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,10
"3477",3477,13,38,2015,2015-09-03,0,0,0,0,0,0,0,0,0,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,18,"2015-09-03",3,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,9
"3478",3478,13,38,2015,2015-05-13,0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,"2015-05-13",13,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,5
"3479",3479,13,38,2015,2015-08-07,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,16,"2015-08-07",7,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,8
"3480",3480,13,38,2015,2015-10-01,0,0,0,0,0,0,0,0,0,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,20,"2015-10-01",1,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,10
"3481",3481,13,38,2015,2015-07-22,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,15,"2015-07-22",22,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,7
"3482",3482,13,38,2015,2015-08-18,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,17,"2015-08-18",18,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,8
"3483",3483,13,38,2015,2015-06-24,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,"2015-06-24",24,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,6
"3484",3484,13,38,2015,2015-06-10,0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,12,"2015-06-10",10,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,6
"3485",3485,13,38,2015,2015-04-29,0,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,9,"2015-04-29",29,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,4
"3486",3486,13,38,2015,2015-04-01,0,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,"2015-04-01",1,0.124407069,2.90438461640823,5.719976286,5.507918782,5.2907651033584,5.632325851,5.844383355,4
"3492",3492,13,39,2015,2015-06-10,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,12,"2015-06-10",10,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,6
"3493",3493,13,39,2015,2015-06-24,0,0,2,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,"2015-06-24",24,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,6
"3494",3494,13,39,2015,2015-10-29,0,0,0,0,0,1,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,22,"2015-10-29",29,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,10
"3495",3495,13,39,2015,2015-03-17,0,0,1,0,0,1,0,1,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,6,"2015-03-17",17,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,3
"3496",3496,13,39,2015,2015-08-18,9,3,2,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,17,"2015-08-18",18,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,8
"3497",3497,13,39,2015,2015-08-07,3,7,1,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,16,"2015-08-07",7,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,8
"3498",3498,13,39,2015,2015-04-01,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,"2015-04-01",1,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,4
"3499",3499,13,39,2015,2015-09-03,0,0,1,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,18,"2015-09-03",3,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,9
"3500",3500,13,39,2015,2015-07-22,5,0,1,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,15,"2015-07-22",22,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,7
"3501",3501,13,39,2015,2015-05-13,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,"2015-05-13",13,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,5
"3502",3502,13,39,2015,2015-04-15,7,0,1,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,"2015-04-15",15,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,4
"3503",3503,13,39,2015,2015-07-08,0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,14,"2015-07-08",8,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,7
"3504",3504,13,39,2015,2015-05-27,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,"2015-05-27",27,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,5
"3505",3505,13,39,2015,2015-10-01,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,20,"2015-10-01",1,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,10
"3506",3506,13,39,2015,2015-04-29,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,9,"2015-04-29",29,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,4
"3507",3507,13,39,2015,2015-10-20,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,21,"2015-10-20",20,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,10
"3508",3508,13,39,2015,2015-09-21,0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,19,"2015-09-21",21,1.037196815,2.21914150061436,3.944976436,3.944976436,4.68029704148119,4.982173251,4.982173251,9
"3514",3514,13,4,2015,2015-04-29,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,9,"2015-04-29",29,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,4
"3515",3515,13,4,2015,2015-05-27,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,"2015-05-27",27,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,5
"3516",3516,13,4,2015,2015-10-01,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,20,"2015-10-01",1,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,10
"3517",3517,13,4,2015,2015-08-18,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,17,"2015-08-18",18,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,8
"3518",3518,13,4,2015,2015-06-24,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,"2015-06-24",24,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,6
"3519",3519,13,4,2015,2015-06-10,0,0,0,0,0,1,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,12,"2015-06-10",10,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,6
"3520",3520,13,4,2015,2015-05-13,0,1,0,0,0,1,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,"2015-05-13",13,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,5
"3521",3521,13,4,2015,2015-03-17,0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,6,"2015-03-17",17,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,3
"3522",3522,13,4,2015,2015-07-08,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,14,"2015-07-08",8,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,7
"3523",3523,13,4,2015,2015-09-21,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,19,"2015-09-21",21,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,9
"3524",3524,13,4,2015,2015-04-15,0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,"2015-04-15",15,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,4
"3525",3525,13,4,2015,2015-09-03,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,18,"2015-09-03",3,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,9
"3526",3526,13,4,2015,2015-07-22,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,15,"2015-07-22",22,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,7
"3527",3527,13,4,2015,2015-04-01,0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,"2015-04-01",1,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,4
"3528",3528,13,4,2015,2015-10-29,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,22,"2015-10-29",29,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,10
"3529",3529,13,4,2015,2015-10-20,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,21,"2015-10-20",20,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,10
"3530",3530,13,4,2015,2015-08-07,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,16,"2015-08-07",7,0.157079633,1.53284180515219,2.329726574,2.329726574,3.4914679942097,2.486806207,2.486806207,8
"3536",3536,13,40,2015,2015-07-22,0,4,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,15,"2015-07-22",22,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,7
"3537",3537,13,40,2015,2015-06-10,5,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,12,"2015-06-10",10,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,6
"3538",3538,13,40,2015,2015-09-21,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,19,"2015-09-21",21,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,9
"3539",3539,13,40,2015,2015-08-18,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,17,"2015-08-18",18,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,8
"3540",3540,13,40,2015,2015-10-01,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,20,"2015-10-01",1,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,10
"3541",3541,13,40,2015,2015-04-15,0,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,"2015-04-15",15,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,4
"3542",3542,13,40,2015,2015-10-29,0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,22,"2015-10-29",29,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,10
"3543",3543,13,40,2015,2015-10-20,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,21,"2015-10-20",20,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,10
"3544",3544,13,40,2015,2015-04-29,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,9,"2015-04-29",29,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,4
"3545",3545,13,40,2015,2015-08-07,0,1,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,16,"2015-08-07",7,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,8
"3546",3546,13,40,2015,2015-03-17,0,0,0,0,0,1,0,1,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,6,"2015-03-17",17,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,3
"3547",3547,13,40,2015,2015-09-03,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,18,"2015-09-03",3,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,9
"3548",3548,13,40,2015,2015-04-01,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,"2015-04-01",1,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,4
"3549",3549,13,40,2015,2015-05-13,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,"2015-05-13",13,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,5
"3550",3550,13,40,2015,2015-05-27,0,1,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,"2015-05-27",27,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,5
"3551",3551,13,40,2015,2015-07-08,0,0,1,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,14,"2015-07-08",8,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,7
"3552",3552,13,40,2015,2015-06-24,0,3,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,"2015-06-24",24,0.255725642,2.21914150061436,4.768230791,4.768230791,5.46295016805288,5.023956433,5.023956433,6
"3563",3563,13,42,2015,2015-10-20,0,0,0,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,21,"2015-10-20",20,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,10
"3564",3564,13,42,2015,2015-07-22,0,2,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,15,"2015-07-22",22,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,7
"3565",3565,13,42,2015,2015-09-03,40,8,1,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,18,"2015-09-03",3,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,9
"3566",3566,13,42,2015,2015-09-21,0,0,0,0,0,1,0,0,0,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,19,"2015-09-21",21,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,9
"3567",3567,13,42,2015,2015-10-01,0,0,1,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,20,"2015-10-01",1,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,10
"3568",3568,13,42,2015,2015-04-29,0,0,1,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,9,"2015-04-29",29,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,4
"3569",3569,13,42,2015,2015-10-29,0,0,1,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,22,"2015-10-29",29,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,10
"3570",3570,13,42,2015,2015-04-15,0,0,1,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,"2015-04-15",15,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,4
"3571",3571,13,42,2015,2015-06-10,0,0,0,0,0,1,1,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,12,"2015-06-10",10,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,6
"3572",3572,13,42,2015,2015-05-27,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,11,"2015-05-27",27,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,5
"3573",3573,13,42,2015,2015-03-17,0,0,0,0,0,1,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,6,"2015-03-17",17,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,3
"3574",3574,13,42,2015,2015-08-07,5,6,2,0,0,0,0,0,1,1,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,16,"2015-08-07",7,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,8
"3575",3575,13,42,2015,2015-06-24,0,0,0,0,0,1,1,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,13,"2015-06-24",24,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,6
"3576",3576,13,42,2015,2015-04-01,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,7,"2015-04-01",1,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,4
"3577",3577,13,42,2015,2015-08-18,15,1,2,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,17,"2015-08-18",18,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,8
"3578",3578,13,42,2015,2015-05-13,1,0,1,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,10,"2015-05-13",13,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,5
"3579",3579,13,42,2015,2015-07-08,0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,14,"2015-07-08",8,0.302378293,2.30857964993321,5.446343565,5.446343565,5.59654402437232,5.748721858,5.748721858,7
"3585",3585,13,43,2015,2015-07-22,0,0,0,0,0,1,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,15,"2015-07-22",22,0.193600647,0.906830193412175,6.00884573,5.949234009,5.71254370116016,6.142834656,6.202446377,7
"3586",3586,13,43,2015,2015-10-01,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,20,"2015-10-01",1,0.193600647,0.906830193412175,6.00884573,5.949234009,5.71254370116016,6.142834656,6.202446377,10
"3587",3587,13,43,2015,2015-09-21,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,19,"2015-09-21",21,0.193600647,0.906830193412175,6.00884573,5.949234009,5.71254370116016,6.142834656,6.202446377,9
"3588",3588,13,43,2015,2015-06-10,0,0,1,0,0,1,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,12,"2015-06-10",10,0.193600647,0.906830193412175,6.00884573,5.949234009,5.71254370116016,6.142834656,6.202446377,6
"3589",3589,13,43,2015,2015-09-03,0,0,0,0,0,0,0,0,0,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,18,"2015-09-03",3,0.193600647,0.906830193412175,6.00884573,5.949234009,5.71254370116016,6.142834656,6.202446377,9
"3590",3590,13,43,2015,2015-10-29,0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,22,"2015-10-29",29,0.193600647,0.906830193412175,6.00884573,5.949234009,5.71254370116016,6.142834656,6.202446377,10
"3591",3591,13,43,2015,2015-04-15,0,0,0,0,0,0,0,0,1,0,"agg",120,204,84,0.411764706,188,47,1.25,49.57678632,30.94903955,0.624264739,8,"2015-04-15",15,0.193600647,0.906830193412175,6.00884573,5.949234009,5.71254370116016,6.142834656,6.202446377,4
